step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
23,0.24841195344924927,0.5,0.0,0.0,-2.3291797637939453,-0.0011868755100294948,-0.02182896062731743,0.0,-0.6561890244483948,0.0,-6.789289963560208e-11,-1.2299880558508391e-10,2.7379822731018066,-0.05448157340288162,0.0,-2.7904586791992188,8.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.19661106169223785,0.0,34.40550994873047,0.15000000596046448,1.3563461118137887e-11,1.1318043724450888e-11,5.014981051959522e-12,4.715253361375904e-12,-6.128148682948975e-11,0.179005429148674,-5.645551734434484e-11,0.18626905977725983,-1.5205239057540894,-0.045069918036460876,-0.08039034903049469,0.03612900897860527,-0.9714248180389404,-2.4599764347076416,0.0,0.0,0.32569971680641174,-0.031956955790519714,-0.037829890847206116,-0.10808622092008591,-0.08597054332494736,0.01648710109293461,-0.0031962040811777115,0.030924035236239433,-0.03229941055178642,-0.11725936084985733,0.37724876403808594,0.068886898458004,-0.3766970634460449,0.0032095611095428467,0.02953360788524151,-0.030416902154684067,-10.965230941772461,-0.2692112922668457,-0.6494479775428772,-0.7604060173034668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.35929182171821594,0.5,0.0,0.0,-3.200162172317505,-0.006909298710525036,-0.003091192804276943,0.0,-0.7511985301971436,0.0,-6.736060320644555e-11,-1.2299880558508391e-10,3.242361068725586,-0.019684387370944023,0.0,-2.7904586791992188,8.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.040440239012241364,0.0,34.815887451171875,0.15000000596046448,1.3260813454263332e-11,1.1814285660882717e-11,5.016893150910917e-12,4.828921117139284e-12,-6.097884003297693e-11,0.19504664838314056,-5.6951752341882766e-11,-0.11323435604572296,-1.8466441631317139,0.04543463885784149,-0.0800522118806839,-0.04636115953326225,-1.0117193460464478,-2.4599764347076416,0.0,0.0,0.3268074095249176,-0.03496704250574112,-0.07821490615606308,-0.06462088227272034,-0.04273039847612381,-0.008457767777144909,0.003972189500927925,0.04452085494995117,-0.1099083349108696,-0.22527430951595306,0.20849071443080902,0.21292629837989807,-0.10731148719787598,0.002138084266334772,0.04038093611598015,0.02073773369193077,-10.945225715637207,-0.8223700523376465,-0.7604057788848877,-0.6494482755661011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.24478347599506378,0.5,0.0,0.0,-3.202986717224121,-0.00036541957524605095,-0.13979481160640717,0.0,-0.3743991553783417,0.0,-6.8919953077895e-11,-1.2299880558508391e-10,2.851884603500366,-0.02780609019100666,0.0,-2.7904586791992188,8.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.0011713486164808273,0.0,35.048702239990234,0.15000000596046448,1.329470908362218e-11,9.276954204828769e-12,5.0179886287859965e-12,4.676461475006111e-12,-6.101273652969752e-11,0.19472946226596832,-5.441442782472272e-11,-0.07065464556217194,-1.42105233669281,-0.029546290636062622,-0.1404680758714676,-0.028690405189990997,-0.9663606286048889,-2.4599764347076416,0.0,0.0,0.3298107981681824,-0.06417525559663773,-0.10303149372339249,-0.02401425689458847,-0.04210276901721954,-0.005212151911109686,0.09357909858226776,0.04914674907922745,-0.11309464275836945,-0.16778182983398438,0.19400504231452942,0.0984424352645874,0.008918548002839088,0.49848422408103943,0.028957409784197807,-0.0068023912608623505,-9.388422012329102,2.576887845993042,-0.8526400327682495,-0.5224987268447876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.17637184262275696,0.5,0.0,0.0,-3.207127332687378,-0.00020887375285383314,-4.769398583448492e-05,0.0,-0.37394729256629944,0.0,-6.106379291104247e-11,-1.2299880558508391e-10,1.6418662071228027,-0.07796990871429443,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-4.4142398110125214e-05,0.0,35.18500518798828,0.15000000596046448,1.3299291355683973e-11,6.631724683292539e-12,5.019088009788897e-12,4.808093593405838e-12,-6.10173161996741e-11,0.1952638328075409,-5.1769196568463016e-11,-0.09611466526985168,-1.0564243793487549,-0.09607724100351334,-0.14936716854572296,-0.04964422062039375,-1.033896803855896,-2.4599764347076416,0.0,0.0,0.3362577557563782,-0.0695105567574501,-0.1345362514257431,0.0011845603585243225,-0.021267402917146683,-0.00034508388489484787,0.19015644490718842,-0.013277447782456875,-0.03948509693145752,-0.12995508313179016,0.0689421221613884,0.013708961196243763,-0.00743995001539588,0.5402960181236267,0.027126921340823174,-0.0034425295889377594,-9.424395561218262,2.6357152462005615,-0.9238795042037964,-0.38268357515335083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.229679673910141,0.5,0.0,0.0,-3.2150349617004395,-0.00010057567851617932,-0.016819369047880173,0.0,-0.3734896779060364,0.0,-5.92236398810897e-11,-1.2299880558508391e-10,1.7095232009887695,-0.13895943760871887,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-4.052044823765755e-05,0.0,35.2618408203125,0.15000000596046448,1.3299920192944015e-11,3.5014545516492968e-12,5.019084974022814e-12,5.213306349116653e-12,-6.101794070012545e-11,0.19566036760807037,-4.863892621997934e-11,-0.15611949563026428,-1.0833169221878052,-0.12292440980672836,-0.14481262862682343,0.033404622226953506,-0.9689490795135498,-2.4599764347076416,0.0,0.0,0.32802000641822815,-0.0911538228392601,-0.14839467406272888,0.025737972930073738,-0.015129243955016136,0.009468445554375648,0.30666276812553406,0.027332747355103493,-0.017098410055041313,-0.0874769538640976,0.16272807121276855,0.039789337664842606,0.0007446229574270546,0.4732125699520111,0.04690193757414818,0.04042288288474083,-10.369048118591309,1.7484421730041504,-0.972369909286499,-0.2334454506635666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.26582688093185425,0.5,0.0,0.0,-1.6565933227539062,-0.000313455646391958,-0.06998992711305618,0.0,-0.37515008449554443,0.0,-6.359157644908464e-11,-1.2299880558508391e-10,2.3062973022460938,-0.08516360819339752,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.0011562883155420423,0.0,35.29669952392578,0.15000000596046448,1.3286890684915953e-11,6.103836620169334e-12,5.018457871486248e-12,4.797160065017625e-12,-6.100491639626782e-11,0.1964801400899887,-5.124130980638242e-11,0.11144696176052094,-1.2769718170166016,-0.013799279928207397,-0.1703050136566162,-0.03467855975031853,-0.9406999945640564,-2.4599764347076416,0.0,0.0,0.33039024472236633,-0.09906196594238281,-0.18072237074375153,0.04805072396993637,0.024945510551333427,-0.0028921272605657578,0.20863492786884308,0.01284057553857565,-0.06605016440153122,-0.13434578478336334,0.0544094443321228,0.18838003277778625,-0.01981978490948677,-0.48895198106765747,0.10262487828731537,0.08242267370223999,-12.271943092346191,-0.08816194534301758,-0.9969173073768616,-0.07845911383628845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.29905325174331665,0.5,0.0,0.0,-3.251540184020996,-0.00024296123592648655,-0.4531680643558502,0.0,-0.3725717067718506,0.0,-6.649347739084988e-11,-1.2299880558508391e-10,2.820751428604126,-0.15793099999427795,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.0006355746882036328,0.0,35.29669952392578,0.15000000596046448,1.3282906025091634e-11,2.47262561987871e-12,5.01766380181512e-12,5.185592406864448e-12,-6.100093347116697e-11,0.19667428731918335,-4.7610099890293966e-11,-0.017917484045028687,-1.3396886587142944,0.03233496844768524,-0.22964391112327576,0.025295842438936234,-1.0226694345474243,-2.4599764347076416,0.0,0.0,0.33792728185653687,-0.11692629754543304,-0.1961139589548111,0.06340667605400085,0.043865568935871124,0.0034733349457383156,0.29605215787887573,0.012512541376054287,-0.03781897947192192,-0.15019485354423523,0.1492086499929428,0.13924503326416016,0.006335520651191473,0.4788232743740082,0.06414757668972015,0.13734681904315948,-10.1701078414917,6.306726455688477,-0.9969173073768616,0.07845913618803024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.21734851598739624,0.5,0.0,0.0,-3.2078399658203125,-0.00024117589055094868,-0.016780033707618713,0.0,-0.37384259700775146,0.0,-6.532960283855971e-11,-1.2299880558508391e-10,2.264650821685791,-0.2473670244216919,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.0034073309507220984,0.0,35.2618408203125,0.15000000596046448,1.3267421015983327e-11,-1.836007908206927e-12,5.016018416598156e-12,5.931214720755751e-12,-6.098544585997345e-11,0.1972302496433258,-4.330146310960181e-11,0.06944362819194794,-0.6790074706077576,-0.03807447850704193,-0.268540620803833,-0.03967690467834473,-0.9607694745063782,-2.4599764347076416,0.0,0.0,0.32702720165252686,-0.11348938941955566,-0.22762884199619293,0.09217799454927444,0.05296830087900162,0.007661260664463043,0.3966907858848572,0.007894033566117287,-0.043305810540914536,-0.07743512839078903,0.09817326068878174,0.118366539478302,0.007345563266426325,0.4864775240421295,0.09033386409282684,0.10749964416027069,-11.406913757324219,5.923662185668945,-0.972369909286499,0.23344546556472778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.2895248830318451,0.5,0.0,0.0,-3.2089478969573975,-0.00010080610809382051,-0.03518160805106163,0.0,-0.3740072548389435,0.0,-6.36696390055036e-11,-1.2299880558508391e-10,2.4238786697387695,-0.3528481125831604,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.004536107182502747,0.0,35.18500518798828,0.15000000596046448,1.3248049358927094e-11,-6.4645359378057154e-12,5.013595441583085e-12,7.067628166740336e-12,-6.096607246819374e-11,0.1977420598268509,-3.867293638104563e-11,0.09959693253040314,-1.0006911754608154,0.19772540032863617,-0.28699955344200134,0.04076042398810387,-0.9559161067008972,-2.4599764347076416,0.0,0.0,0.34409409761428833,-0.14100299775600433,-0.24038240313529968,0.09681256115436554,0.08819090574979782,0.008573878556489944,0.4883185029029846,0.007101547904312611,-0.039132941514253616,-0.09300965070724487,0.08715765923261642,0.12867310643196106,-0.0032544792629778385,0.4826095700263977,0.10783280432224274,0.1549389809370041,-12.933990478515625,7.011614799499512,-0.9238796234130859,0.3826831579208374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.23455384373664856,0.5,0.0,0.0,-3.207653045654297,-0.000595667224843055,-0.00934133306145668,0.0,-0.3738834857940674,0.0,-6.551501008367211e-11,-1.2299880558508391e-10,2.3742709159851074,-0.47568511962890625,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.0014544145669788122,0.0,35.048702239990234,0.15000000596046448,1.3220953845594074e-11,-1.135154557158069e-11,5.009743488104679e-12,8.627733943944449e-12,-6.093897608749899e-11,0.19829702377319336,-3.378592544622805e-11,-0.08953733742237091,-0.7635282874107361,0.06972174346446991,-0.25348782539367676,0.04738221690058708,-0.9943786263465881,-2.4599764347076416,0.0,0.0,0.33793655037879944,-0.14913618564605713,-0.2692279517650604,0.10742291063070297,0.10241317003965378,-0.005438308231532574,0.6022837162017822,0.05085624381899834,-0.060499656945466995,-0.030328011140227318,0.001771223614923656,0.058064818382263184,-0.023713136091828346,0.5085249543190002,0.0984925925731659,0.1598590463399887,-13.867856979370117,7.260442733764648,-0.8526402711868286,0.522498369216919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.1840442568063736,0.5,0.0,0.0,-3.221785306930542,-0.0005124906892888248,-0.007855073548853397,0.0,-0.37298229336738586,0.0,-6.085333625893696e-11,-1.2299880558508391e-10,1.6589086055755615,-0.6146847009658813,0.0,-2.7904586791992188,-79.99999237060547,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.0068956660106778145,0.0,34.815887451171875,0.15000000596046448,1.318270145822531e-11,-1.6474700076374305e-11,5.004992947865716e-12,1.058987793289834e-11,-6.090072196540675e-11,0.19884341955184937,-2.8662770074072697e-11,0.03691938519477844,-0.17072714865207672,-0.08291415125131607,-0.25305992364883423,-0.042173877358436584,-1.0004593133926392,-2.4599764347076416,0.0,0.0,0.3415438234806061,-0.16201211512088776,-0.27950310707092285,0.1082780510187149,0.11524488776922226,-0.001947128213942051,0.6842464208602905,0.007551759481430054,-0.057042308151721954,-0.07348203659057617,-0.039786696434020996,0.05805258825421333,-0.0121333422139287,0.44557151198387146,0.06344331800937653,0.1880512684583664,-14.64444351196289,6.835710525512695,-0.7604060769081116,0.6494479179382324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.16881196200847626,0.5,0.0,0.0,-3.2076287269592285,-0.00034582288935780525,-0.11983867734670639,0.0,-0.3743172883987427,0.0,-5.729347551941544e-11,-1.2299880558508391e-10,1.310605764389038,-0.778376042842865,0.0,-2.7904586791992188,-79.99999237060547,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.014364789240062237,0.0,34.40550994873047,0.15000000596046448,1.313328352320342e-11,-2.1866295232819688e-11,4.997297714526283e-12,1.301541166509601e-11,-6.085131010191702e-11,0.19890886545181274,-2.327117665235079e-11,0.14249064028263092,-0.11144821345806122,-0.10145648568868637,-0.2651023864746094,-0.04263974726200104,-0.9291245341300964,-2.4599764347076416,0.0,0.0,0.3476480543613434,-0.1762683242559433,-0.27122926712036133,0.1084781065583229,0.14153768122196198,-0.008204174228012562,0.778461754322052,0.04634353518486023,-0.10252871364355087,0.0044017075560987,-0.06837797164916992,0.08878342062234879,-0.036491770297288895,0.4857524037361145,0.055864762514829636,0.19094087183475494,-16.212366104125977,3.749382257461548,-0.6494481563568115,0.7604058980941772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.10108587890863419,0.5,0.0,0.0,-3.2082080841064453,-0.0002157694980269298,-0.587590754032135,0.0,-0.3751884698867798,0.0,-5.2708136466517175e-11,-1.2299880558508391e-10,0.7768481969833374,-0.6201715469360352,0.0,-2.7904586791992188,-79.99999237060547,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.047908298671245575,0.0,33.62112045288086,0.15000000596046448,1.3080810740140336e-11,-2.216016953271449e-11,4.986175968640927e-12,1.0963395122298714e-11,-6.079883818621568e-11,0.19691525399684906,-2.297730061773251e-11,0.052249208092689514,0.44312912225723267,0.0729663223028183,-0.25713375210762024,-0.03928176686167717,-0.9201626777648926,-2.4599764347076416,0.0,0.0,0.34798964858055115,-0.1838853359222412,-0.2696973979473114,0.09059883654117584,0.16315357387065887,0.00013399776071310043,0.6949942111968994,-0.02800796739757061,-0.011660001240670681,0.07975101470947266,-0.08594369143247604,0.07140040397644043,0.04657207801938057,-0.481525182723999,0.03936223313212395,0.19173093140125275,-18.240739822387695,-3.6428096294403076,-0.522498607635498,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.18372340500354767,0.5,0.0,0.0,-3.3087751865386963,-0.0003456433769315481,-0.27911919355392456,0.0,-0.37602266669273376,0.0,-5.154966731257815e-11,-1.2299880558508391e-10,0.9918583631515503,-0.4862033426761627,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.04212334752082825,0.0,31.905454635620117,0.15000000596046448,1.3012782691668168e-11,-2.142408819794106e-11,4.975594589118337e-12,8.868180495502642e-12,-6.073080927038177e-11,0.19002243876457214,-2.371338195250594e-11,0.02049897611141205,0.19875167310237885,0.12934137880802155,-0.24341510236263275,-0.042412299662828445,-0.987237274646759,-2.4599764347076416,0.0,0.0,0.3496663570404053,-0.1918303221464157,-0.26011374592781067,0.0629010796546936,0.18590839207172394,-0.002403120044618845,0.5934261679649353,1.2516975402832031e-05,-0.024098122492432594,-0.028808319941163063,-0.06391255557537079,0.07992428541183472,0.014797354117035866,-0.4322446882724762,0.0970558151602745,0.14125163853168488,-18.203813552856445,-8.925297737121582,-0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.2377714216709137,0.5,0.0,0.0,-3.2577779293060303,-0.00018863751029130071,-0.15064650774002075,0.0,-0.37573206424713135,0.0,-5.997860541562261e-11,-1.2299880558508391e-10,1.8114036321640015,-0.37089237570762634,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.04354356974363327,0.0,27.338796615600586,0.15000000596046448,1.2947451270839405e-11,-1.931194440474293e-11,4.9625607442815856e-12,6.768530614459367e-12,-6.066547958427648e-11,0.16547048091888428,-2.5825527480427546e-11,0.1404559165239334,-0.12080339342355728,-0.15939247608184814,-0.2884472906589508,0.03483271226286888,-0.9803329706192017,-2.4599764347076416,0.0,0.0,0.36029675602912903,-0.19896841049194336,-0.251020222902298,0.03366248309612274,0.1842888444662094,-0.007804293651133776,0.4927745461463928,0.060650862753391266,-0.09947716444730759,-0.04427723586559296,-0.11391353607177734,-0.02712234854698181,0.03590092808008194,-0.4281984269618988,0.061002422124147415,0.1321716606616974,-17.107603073120117,-12.64841365814209,-0.23344528675079346,0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.2321864664554596,0.5,0.0,0.0,-3.224097490310669,-0.0001731898810248822,-0.1726183444261551,0.0,-0.3728258013725281,0.0,-6.287541320926238e-11,-1.2299880558508391e-10,2.0730881690979004,-0.2766032814979553,0.0,-2.7904586791992188,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,0.0,-0.03295320272445679,0.0,13.147197723388672,0.15000000596046448,1.2884119118816706e-11,-1.6905872535222244e-11,4.947441328145841e-12,4.9228455513417035e-12,-6.060214136072162e-11,0.08083058893680573,-2.8231597615224757e-11,0.19913922250270844,0.0876365453004837,0.16170845925807953,-0.3024299144744873,0.029515903443098068,-0.97791588306427,-2.4599764347076416,0.0,0.0,0.36058539152145386,-0.2080681324005127,-0.24995794892311096,0.02561907283961773,0.18085305392742157,-0.0005318624898791313,0.390168160200119,-0.031453754752874374,-0.10928972065448761,0.051995135843753815,-0.13414619863033295,-0.04464463144540787,0.00015888214693404734,-0.4589979648590088,-0.0647343248128891,0.2128596305847168,-13.06930160522461,-13.613627433776855,-0.07845942676067352,0.9969173073768616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.12071485072374344,0.5,0.0,0.0,-3.2154173851013184,-0.2591089904308319,-0.30786922574043274,0.0,-0.3749985098838806,0.0,-5.766559105224722e-11,-1.2299880558508391e-10,1.1315113306045532,-0.2137397825717926,-0.9755565524101257,-4.981773376464844,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,-26.0,-0.1085643395781517,0.0,13.14715576171875,0.15000000596046448,1.2854744178836253e-11,-1.545852508499923e-11,5.059400381285384e-12,3.744378938852488e-12,-7.097944454415028e-11,21.95665168762207,-2.9678943330724294e-11,-0.053280219435691833,0.3156335949897766,-0.008399710059165955,-0.19871768355369568,0.032145705074071884,-0.997424840927124,-2.4599764347076416,0.0,0.0,0.35069039463996887,-0.23685692250728607,-0.25277337431907654,-0.00985366478562355,0.18044829368591309,0.000712287612259388,0.30715683102607727,-0.040327757596969604,-0.08303462713956833,-0.00012015402171527967,-0.13447141647338867,-0.055962514132261276,0.012449395842850208,-0.0908333957195282,-0.11659680306911469,0.19441181421279907,-8.21377182006836,-16.29834747314453,0.07845882326364517,0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.02246292494237423,0.5,0.0,0.0,-3.204166889190674,-0.0011697174049913883,-0.30240675806999207,0.0,-0.375,0.0,-4.041059500914379e-11,-1.2299880558508391e-10,0.16649898886680603,-0.18865324556827545,-0.9755565524101257,-4.981773376464844,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,-26.0,-0.25418466329574585,0.0,27.338787078857422,0.15000000596046448,1.3421581554484696e-11,-1.5584660298384456e-11,5.957765964598183e-12,3.77763532261044e-12,-7.154629666494827e-11,46.321815490722656,-2.955281158678602e-11,0.16245974600315094,1.2739980220794678,-0.08968575298786163,-0.2501687705516815,-0.012429792433977127,-1.0222200155258179,-2.4599764347076416,0.0,0.0,0.35411444306373596,-0.23694856464862823,-0.23506754636764526,-0.05339521914720535,0.16950953006744385,0.00780726782977581,0.2822037935256958,0.009893709793686867,-0.06436438113451004,0.14611081779003143,-0.20380285382270813,-0.09676583111286163,-0.031562067568302155,-0.22364230453968048,-0.16472961008548737,0.09419426321983337,-2.838001251220703,-17.45134735107422,0.2334451675415039,0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.006945053581148386,0.5,0.0,0.0,-3.201488733291626,-0.0009220099891535938,-0.44659700989723206,0.0,0.0,0.0,-1.9963940223188814e-11,-1.2299880558508391e-10,0.018202276900410652,-0.19572514295578003,-0.9755565524101257,-4.981773376464844,0.0,0.0,0.0,4.0,-8.419661521911621,0.0,-26.0,-0.43020424246788025,0.0,31.90545082092285,0.15000000596046448,1.194119369357649e-11,-1.5757554983064637e-11,6.504303172449877e-12,3.806652042193104e-12,-7.006590446723138e-11,55.1480712890625,-2.9379915167382364e-11,-0.1988486349582672,1.3689296245574951,-0.10401089489459991,-0.17315565049648285,0.03442472591996193,-1.0112816095352173,-2.4599764347076416,0.0,0.0,0.3388577997684479,-0.2299567461013794,-0.20318983495235443,-0.12435164302587509,0.14629632234573364,0.08449187874794006,0.23157717287540436,-0.04442250356078148,-0.010024628601968288,0.1446472406387329,-0.4170236587524414,-0.10175766050815582,0.3618803024291992,-0.3514064848423004,-0.2854746878147125,0.0840102881193161,3.837822914123535,-17.17135238647461,0.38268330693244934,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
